evidence_id,transaction_id,evidence_type,content
EV_005824,TXN_001942,payment_authentication,Payment authentication status was success.
EV_005825,TXN_001942,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-11.
EV_005826,TXN_001942,refund_record,Refund status: none.
EV_005827,TXN_001943,payment_authentication,Payment authentication status was success.
EV_005828,TXN_001943,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-17.
EV_005829,TXN_001943,refund_record,Refund status: none.
EV_005830,TXN_001944,payment_authentication,Payment authentication status was failed.
EV_005831,TXN_001944,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-05-13.
EV_005832,TXN_001944,refund_record,Refund status: requested.
EV_005833,TXN_001945,payment_authentication,Payment authentication status was success.
EV_005834,TXN_001945,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-29.
EV_005835,TXN_001945,refund_record,Refund status: requested.
EV_005836,TXN_001946,payment_authentication,Payment authentication status was success.
EV_005837,TXN_001946,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-06.
EV_005838,TXN_001946,refund_record,Refund status: none.
EV_005839,TXN_001947,payment_authentication,Payment authentication status was success.
EV_005840,TXN_001947,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-28.
EV_005841,TXN_001947,refund_record,Refund status: none.
EV_005842,TXN_001948,payment_authentication,Payment authentication status was success.
EV_005843,TXN_001948,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-01-20.
EV_005844,TXN_001948,refund_record,Refund status: none.
EV_005845,TXN_001949,payment_authentication,Payment authentication status was success.
EV_005846,TXN_001949,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-25.
EV_005847,TXN_001949,refund_record,Refund status: none.
EV_005848,TXN_001950,payment_authentication,Payment authentication status was failed.
EV_005849,TXN_001950,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-13.
EV_005850,TXN_001950,refund_record,Refund status: none.
EV_005851,TXN_001951,payment_authentication,Payment authentication status was failed.
EV_005852,TXN_001951,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-13.
EV_005853,TXN_001951,refund_record,Refund status: processed.
EV_005854,TXN_001952,payment_authentication,Payment authentication status was success.
EV_005855,TXN_001952,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-19.
EV_005856,TXN_001952,refund_record,Refund status: none.
EV_005857,TXN_001953,payment_authentication,Payment authentication status was success.
EV_005858,TXN_001953,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-04.
EV_005859,TXN_001953,refund_record,Refund status: none.
EV_005860,TXN_001954,payment_authentication,Payment authentication status was failed.
EV_005861,TXN_001954,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-18.
EV_005862,TXN_001954,refund_record,Refund status: none.
EV_005863,TXN_001955,payment_authentication,Payment authentication status was success.
EV_005864,TXN_001955,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-01-10.
EV_005865,TXN_001955,refund_record,Refund status: requested.
EV_005866,TXN_001956,payment_authentication,Payment authentication status was success.
EV_005867,TXN_001956,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-16.
EV_005868,TXN_001956,refund_record,Refund status: processed.
EV_005869,TXN_001957,payment_authentication,Payment authentication status was success.
EV_005870,TXN_001957,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-18.
EV_005871,TXN_001957,refund_record,Refund status: processed.
EV_005872,TXN_001958,payment_authentication,Payment authentication status was success.
EV_005873,TXN_001958,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-02-21.
EV_005874,TXN_001958,refund_record,Refund status: none.
EV_005875,TXN_001959,payment_authentication,Payment authentication status was success.
EV_005876,TXN_001959,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-19.
EV_005877,TXN_001959,refund_record,Refund status: requested.
EV_005878,TXN_001960,payment_authentication,Payment authentication status was failed.
EV_005879,TXN_001960,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-21.
EV_005880,TXN_001960,refund_record,Refund status: none.
EV_005881,TXN_001961,payment_authentication,Payment authentication status was success.
EV_005882,TXN_001961,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-05-04.
EV_005883,TXN_001961,refund_record,Refund status: processed.
EV_005884,TXN_001962,payment_authentication,Payment authentication status was success.
EV_005885,TXN_001962,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-06.
EV_005886,TXN_001962,refund_record,Refund status: processed.
EV_005887,TXN_001963,payment_authentication,Payment authentication status was success.
EV_005888,TXN_001963,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-28.
EV_005889,TXN_001963,refund_record,Refund status: none.
EV_005890,TXN_001964,payment_authentication,Payment authentication status was success.
EV_005891,TXN_001964,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-13.
EV_005892,TXN_001964,refund_record,Refund status: none.
EV_005893,TXN_001965,payment_authentication,Payment authentication status was success.
EV_005894,TXN_001965,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-01-04.
EV_005895,TXN_001965,refund_record,Refund status: requested.
EV_005896,TXN_001966,payment_authentication,Payment authentication status was failed.
EV_005897,TXN_001966,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-25.
EV_005898,TXN_001966,refund_record,Refund status: requested.
EV_005899,TXN_001967,payment_authentication,Payment authentication status was success.
EV_005900,TXN_001967,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-17.
EV_005901,TXN_001967,refund_record,Refund status: requested.
EV_005902,TXN_001968,payment_authentication,Payment authentication status was success.
EV_005903,TXN_001968,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-19.
EV_005904,TXN_001968,refund_record,Refund status: processed.
EV_005905,TXN_001969,payment_authentication,Payment authentication status was success.
EV_005906,TXN_001969,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-26.
EV_005907,TXN_001969,refund_record,Refund status: processed.
EV_005908,TXN_001970,payment_authentication,Payment authentication status was failed.
EV_005909,TXN_001970,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-11.
EV_005910,TXN_001970,refund_record,Refund status: none.
EV_005911,TXN_001971,payment_authentication,Payment authentication status was success.
EV_005912,TXN_001971,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-11.
EV_005913,TXN_001971,refund_record,Refund status: none.
EV_005914,TXN_001972,payment_authentication,Payment authentication status was success.
EV_005915,TXN_001972,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-19.
EV_005916,TXN_001972,refund_record,Refund status: none.
EV_005917,TXN_001973,payment_authentication,Payment authentication status was success.
EV_005918,TXN_001973,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-28.
EV_005919,TXN_001973,refund_record,Refund status: none.
EV_005920,TXN_001974,payment_authentication,Payment authentication status was success.
EV_005921,TXN_001974,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-12.
EV_005922,TXN_001974,refund_record,Refund status: none.
EV_005923,TXN_001975,payment_authentication,Payment authentication status was failed.
EV_005924,TXN_001975,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-08.
EV_005925,TXN_001975,refund_record,Refund status: requested.
EV_005926,TXN_001976,payment_authentication,Payment authentication status was success.
EV_005927,TXN_001976,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-10.
EV_005928,TXN_001976,refund_record,Refund status: none.
EV_005929,TXN_001977,payment_authentication,Payment authentication status was success.
EV_005930,TXN_001977,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-18.
EV_005931,TXN_001977,refund_record,Refund status: none.
EV_005932,TXN_001978,payment_authentication,Payment authentication status was success.
EV_005933,TXN_001978,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-23.
EV_005934,TXN_001978,refund_record,Refund status: none.
EV_005935,TXN_001979,payment_authentication,Payment authentication status was failed.
EV_005936,TXN_001979,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-10.
EV_005937,TXN_001979,refund_record,Refund status: processed.
EV_005938,TXN_001980,payment_authentication,Payment authentication status was failed.
EV_005939,TXN_001980,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-07.
EV_005940,TXN_001980,refund_record,Refund status: none.
EV_005941,TXN_001981,payment_authentication,Payment authentication status was success.
EV_005942,TXN_001981,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-03.
EV_005943,TXN_001981,refund_record,Refund status: processed.
EV_005944,TXN_001982,payment_authentication,Payment authentication status was success.
EV_005945,TXN_001982,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-14.
EV_005946,TXN_001982,refund_record,Refund status: none.
EV_005947,TXN_001983,payment_authentication,Payment authentication status was success.
EV_005948,TXN_001983,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-14.
EV_005949,TXN_001983,refund_record,Refund status: processed.
EV_005950,TXN_001984,payment_authentication,Payment authentication status was success.
EV_005951,TXN_001984,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-12.
EV_005952,TXN_001984,refund_record,Refund status: none.
EV_005953,TXN_001985,payment_authentication,Payment authentication status was failed.
EV_005954,TXN_001985,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-30.
EV_005955,TXN_001985,refund_record,Refund status: processed.
EV_005956,TXN_001986,payment_authentication,Payment authentication status was success.
EV_005957,TXN_001986,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-15.
EV_005958,TXN_001986,refund_record,Refund status: requested.
EV_005959,TXN_001987,payment_authentication,Payment authentication status was failed.
EV_005960,TXN_001987,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-08.
EV_005961,TXN_001987,refund_record,Refund status: processed.
EV_005962,TXN_001988,payment_authentication,Payment authentication status was success.
EV_005963,TXN_001988,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-15.
EV_005964,TXN_001988,refund_record,Refund status: none.
EV_005965,TXN_001989,payment_authentication,Payment authentication status was failed.
EV_005966,TXN_001989,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-21.
EV_005967,TXN_001989,refund_record,Refund status: none.
EV_005968,TXN_001990,payment_authentication,Payment authentication status was success.
EV_005969,TXN_001990,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-22.
EV_005970,TXN_001990,refund_record,Refund status: none.
EV_005971,TXN_001991,payment_authentication,Payment authentication status was failed.
EV_005972,TXN_001991,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-03-13.
EV_005973,TXN_001991,refund_record,Refund status: requested.
EV_005974,TXN_001992,payment_authentication,Payment authentication status was success.
EV_005975,TXN_001992,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-03-21.
EV_005976,TXN_001992,refund_record,Refund status: none.
EV_005977,TXN_001993,payment_authentication,Payment authentication status was success.
EV_005978,TXN_001993,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-28.
EV_005979,TXN_001993,refund_record,Refund status: requested.
EV_005980,TXN_001994,payment_authentication,Payment authentication status was success.
EV_005981,TXN_001994,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-05-25.
EV_005982,TXN_001994,refund_record,Refund status: none.
EV_005983,TXN_001995,payment_authentication,Payment authentication status was success.
EV_005984,TXN_001995,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-15.
EV_005985,TXN_001995,refund_record,Refund status: none.
EV_005986,TXN_001996,payment_authentication,Payment authentication status was success.
EV_005987,TXN_001996,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-24.
EV_005988,TXN_001996,refund_record,Refund status: requested.
EV_005989,TXN_001997,payment_authentication,Payment authentication status was failed.
EV_005990,TXN_001997,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-25.
EV_005991,TXN_001997,refund_record,Refund status: processed.
EV_005992,TXN_001998,payment_authentication,Payment authentication status was success.
EV_005993,TXN_001998,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-28.
EV_005994,TXN_001998,refund_record,Refund status: none.
EV_005995,TXN_001999,payment_authentication,Payment authentication status was success.
EV_005996,TXN_001999,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-05-29.
EV_005997,TXN_001999,refund_record,Refund status: none.
EV_005998,TXN_002000,payment_authentication,Payment authentication status was success.
EV_005999,TXN_002000,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-22.
EV_006000,TXN_002000,refund_record,Refund status: processed.
EV_006001,TXN_002001,payment_authentication,Payment authentication status was failed.
EV_006002,TXN_002001,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-25.
EV_006003,TXN_002001,refund_record,Refund status: none.
EV_006004,TXN_002002,payment_authentication,Payment authentication status was failed.
EV_006005,TXN_002002,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-19.
EV_006006,TXN_002002,refund_record,Refund status: none.
EV_006007,TXN_002003,payment_authentication,Payment authentication status was success.
EV_006008,TXN_002003,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-21.
EV_006009,TXN_002003,refund_record,Refund status: none.
EV_006010,TXN_002004,payment_authentication,Payment authentication status was success.
EV_006011,TXN_002004,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-02-28.
EV_006012,TXN_002004,refund_record,Refund status: requested.
EV_006013,TXN_002005,payment_authentication,Payment authentication status was success.
EV_006014,TXN_002005,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-02-02.
EV_006015,TXN_002005,refund_record,Refund status: processed.
EV_006016,TXN_002006,payment_authentication,Payment authentication status was success.
EV_006017,TXN_002006,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-05-28.
EV_006018,TXN_002006,refund_record,Refund status: none.
EV_006019,TXN_002007,payment_authentication,Payment authentication status was failed.
EV_006020,TXN_002007,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-13.
EV_006021,TXN_002007,refund_record,Refund status: none.
EV_006022,TXN_002008,payment_authentication,Payment authentication status was failed.
EV_006023,TXN_002008,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-27.
EV_006024,TXN_002008,refund_record,Refund status: processed.
EV_006025,TXN_002009,payment_authentication,Payment authentication status was success.
EV_006026,TXN_002009,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-06.
EV_006027,TXN_002009,refund_record,Refund status: none.
EV_006028,TXN_002010,payment_authentication,Payment authentication status was success.
EV_006029,TXN_002010,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-24.
EV_006030,TXN_002010,refund_record,Refund status: none.
EV_006031,TXN_002011,payment_authentication,Payment authentication status was success.
EV_006032,TXN_002011,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-06.
EV_006033,TXN_002011,refund_record,Refund status: none.
EV_006034,TXN_002012,payment_authentication,Payment authentication status was success.
EV_006035,TXN_002012,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-18.
EV_006036,TXN_002012,refund_record,Refund status: none.
EV_006037,TXN_002013,payment_authentication,Payment authentication status was success.
EV_006038,TXN_002013,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-09.
EV_006039,TXN_002013,refund_record,Refund status: none.
EV_006040,TXN_002014,payment_authentication,Payment authentication status was success.
EV_006041,TXN_002014,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-01-29.
EV_006042,TXN_002014,refund_record,Refund status: none.
EV_006043,TXN_002015,payment_authentication,Payment authentication status was failed.
EV_006044,TXN_002015,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-21.
EV_006045,TXN_002015,refund_record,Refund status: none.
EV_006046,TXN_002016,payment_authentication,Payment authentication status was success.
EV_006047,TXN_002016,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-18.
EV_006048,TXN_002016,refund_record,Refund status: none.
EV_006049,TXN_002017,payment_authentication,Payment authentication status was success.
EV_006050,TXN_002017,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-07.
EV_006051,TXN_002017,refund_record,Refund status: none.
EV_006052,TXN_002018,payment_authentication,Payment authentication status was success.
EV_006053,TXN_002018,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-27.
EV_006054,TXN_002018,refund_record,Refund status: requested.
EV_006055,TXN_002019,payment_authentication,Payment authentication status was success.
EV_006056,TXN_002019,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-28.
EV_006057,TXN_002019,refund_record,Refund status: none.
EV_006058,TXN_002020,payment_authentication,Payment authentication status was success.
EV_006059,TXN_002020,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-15.
EV_006060,TXN_002020,refund_record,Refund status: none.
EV_006061,TXN_002021,payment_authentication,Payment authentication status was failed.
EV_006062,TXN_002021,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-08-05.
EV_006063,TXN_002021,refund_record,Refund status: processed.
EV_006064,TXN_002022,payment_authentication,Payment authentication status was success.
EV_006065,TXN_002022,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-20.
EV_006066,TXN_002022,refund_record,Refund status: processed.
EV_006067,TXN_002023,payment_authentication,Payment authentication status was success.
EV_006068,TXN_002023,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-05-04.
EV_006069,TXN_002023,refund_record,Refund status: none.
EV_006070,TXN_002024,payment_authentication,Payment authentication status was failed.
EV_006071,TXN_002024,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-26.
EV_006072,TXN_002024,refund_record,Refund status: processed.
EV_006073,TXN_002025,payment_authentication,Payment authentication status was failed.
EV_006074,TXN_002025,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-01-16.
EV_006075,TXN_002025,refund_record,Refund status: none.
EV_006076,TXN_002026,payment_authentication,Payment authentication status was failed.
EV_006077,TXN_002026,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-28.
EV_006078,TXN_002026,refund_record,Refund status: processed.
EV_006079,TXN_002027,payment_authentication,Payment authentication status was success.
EV_006080,TXN_002027,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-22.
EV_006081,TXN_002027,refund_record,Refund status: none.
EV_006082,TXN_002028,payment_authentication,Payment authentication status was success.
EV_006083,TXN_002028,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-29.
EV_006084,TXN_002028,refund_record,Refund status: requested.
EV_006085,TXN_002029,payment_authentication,Payment authentication status was success.
EV_006086,TXN_002029,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-03.
EV_006087,TXN_002029,refund_record,Refund status: none.
EV_006088,TXN_002030,payment_authentication,Payment authentication status was success.
EV_006089,TXN_002030,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-20.
EV_006090,TXN_002030,refund_record,Refund status: none.
EV_006091,TXN_002031,payment_authentication,Payment authentication status was success.
EV_006092,TXN_002031,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-08.
EV_006093,TXN_002031,refund_record,Refund status: none.
EV_006094,TXN_002032,payment_authentication,Payment authentication status was success.
EV_006095,TXN_002032,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-03.
EV_006096,TXN_002032,refund_record,Refund status: requested.
EV_006097,TXN_002033,payment_authentication,Payment authentication status was failed.
EV_006098,TXN_002033,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-24.
EV_006099,TXN_002033,refund_record,Refund status: none.
EV_006100,TXN_002034,payment_authentication,Payment authentication status was success.
EV_006101,TXN_002034,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-12.
EV_006102,TXN_002034,refund_record,Refund status: requested.
EV_006103,TXN_002035,payment_authentication,Payment authentication status was success.
EV_006104,TXN_002035,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-11.
EV_006105,TXN_002035,refund_record,Refund status: none.
EV_006106,TXN_002036,payment_authentication,Payment authentication status was success.
EV_006107,TXN_002036,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-01-23.
EV_006108,TXN_002036,refund_record,Refund status: none.
EV_006109,TXN_002037,payment_authentication,Payment authentication status was failed.
EV_006110,TXN_002037,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-20.
EV_006111,TXN_002037,refund_record,Refund status: requested.
EV_006112,TXN_002038,payment_authentication,Payment authentication status was success.
EV_006113,TXN_002038,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-27.
EV_006114,TXN_002038,refund_record,Refund status: processed.
EV_006115,TXN_002039,payment_authentication,Payment authentication status was failed.
EV_006116,TXN_002039,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-14.
EV_006117,TXN_002039,refund_record,Refund status: processed.
EV_006118,TXN_002040,payment_authentication,Payment authentication status was success.
EV_006119,TXN_002040,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-08.
EV_006120,TXN_002040,refund_record,Refund status: processed.
EV_006121,TXN_002041,payment_authentication,Payment authentication status was success.
EV_006122,TXN_002041,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-12.
EV_006123,TXN_002041,refund_record,Refund status: requested.
EV_006124,TXN_002042,payment_authentication,Payment authentication status was failed.
EV_006125,TXN_002042,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-09.
EV_006126,TXN_002042,refund_record,Refund status: none.
EV_006127,TXN_002043,payment_authentication,Payment authentication status was success.
EV_006128,TXN_002043,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-19.
EV_006129,TXN_002043,refund_record,Refund status: processed.
EV_006130,TXN_002044,payment_authentication,Payment authentication status was success.
EV_006131,TXN_002044,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-07.
EV_006132,TXN_002044,refund_record,Refund status: none.
EV_006133,TXN_002045,payment_authentication,Payment authentication status was failed.
EV_006134,TXN_002045,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-28.
EV_006135,TXN_002045,refund_record,Refund status: processed.
EV_006136,TXN_002046,payment_authentication,Payment authentication status was success.
EV_006137,TXN_002046,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-30.
EV_006138,TXN_002046,refund_record,Refund status: none.
EV_006139,TXN_002047,payment_authentication,Payment authentication status was success.
EV_006140,TXN_002047,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-09.
EV_006141,TXN_002047,refund_record,Refund status: requested.
EV_006142,TXN_002048,payment_authentication,Payment authentication status was success.
EV_006143,TXN_002048,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-01.
EV_006144,TXN_002048,refund_record,Refund status: none.
EV_006145,TXN_002049,payment_authentication,Payment authentication status was success.
EV_006146,TXN_002049,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-31.
EV_006147,TXN_002049,refund_record,Refund status: none.
EV_006148,TXN_002050,payment_authentication,Payment authentication status was failed.
EV_006149,TXN_002050,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-04.
EV_006150,TXN_002050,refund_record,Refund status: requested.
EV_006151,TXN_002051,payment_authentication,Payment authentication status was success.
EV_006152,TXN_002051,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-03.
EV_006153,TXN_002051,refund_record,Refund status: processed.
EV_006154,TXN_002052,payment_authentication,Payment authentication status was success.
EV_006155,TXN_002052,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-23.
EV_006156,TXN_002052,refund_record,Refund status: none.
EV_006157,TXN_002053,payment_authentication,Payment authentication status was failed.
EV_006158,TXN_002053,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-09.
EV_006159,TXN_002053,refund_record,Refund status: processed.
EV_006160,TXN_002054,payment_authentication,Payment authentication status was success.
EV_006161,TXN_002054,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-01.
EV_006162,TXN_002054,refund_record,Refund status: processed.
EV_006163,TXN_002055,payment_authentication,Payment authentication status was success.
EV_006164,TXN_002055,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-18.
EV_006165,TXN_002055,refund_record,Refund status: none.
EV_006166,TXN_002056,payment_authentication,Payment authentication status was success.
EV_006167,TXN_002056,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-07-27.
EV_006168,TXN_002056,refund_record,Refund status: none.
EV_006169,TXN_002057,payment_authentication,Payment authentication status was success.
EV_006170,TXN_002057,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-12.
EV_006171,TXN_002057,refund_record,Refund status: none.
EV_006172,TXN_002058,payment_authentication,Payment authentication status was success.
EV_006173,TXN_002058,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-01.
EV_006174,TXN_002058,refund_record,Refund status: none.
EV_006175,TXN_002059,payment_authentication,Payment authentication status was success.
EV_006176,TXN_002059,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-05-30.
EV_006177,TXN_002059,refund_record,Refund status: processed.
EV_006178,TXN_002060,payment_authentication,Payment authentication status was failed.
EV_006179,TXN_002060,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-09.
EV_006180,TXN_002060,refund_record,Refund status: none.
EV_006181,TXN_002061,payment_authentication,Payment authentication status was success.
EV_006182,TXN_002061,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-05-05.
EV_006183,TXN_002061,refund_record,Refund status: none.
EV_006184,TXN_002062,payment_authentication,Payment authentication status was success.
EV_006185,TXN_002062,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-17.
EV_006186,TXN_002062,refund_record,Refund status: processed.
EV_006187,TXN_002063,payment_authentication,Payment authentication status was success.
EV_006188,TXN_002063,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-04-25.
EV_006189,TXN_002063,refund_record,Refund status: none.
EV_006190,TXN_002064,payment_authentication,Payment authentication status was success.
EV_006191,TXN_002064,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-19.
EV_006192,TXN_002064,refund_record,Refund status: requested.
EV_006193,TXN_002065,payment_authentication,Payment authentication status was success.
EV_006194,TXN_002065,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-15.
EV_006195,TXN_002065,refund_record,Refund status: requested.
EV_006196,TXN_002066,payment_authentication,Payment authentication status was success.
EV_006197,TXN_002066,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-08-13.
EV_006198,TXN_002066,refund_record,Refund status: none.
EV_006199,TXN_002067,payment_authentication,Payment authentication status was success.
EV_006200,TXN_002067,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-20.
EV_006201,TXN_002067,refund_record,Refund status: none.
EV_006202,TXN_002068,payment_authentication,Payment authentication status was failed.
EV_006203,TXN_002068,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-14.
EV_006204,TXN_002068,refund_record,Refund status: none.
EV_006205,TXN_002069,payment_authentication,Payment authentication status was success.
EV_006206,TXN_002069,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-20.
EV_006207,TXN_002069,refund_record,Refund status: requested.
EV_006208,TXN_002070,payment_authentication,Payment authentication status was failed.
EV_006209,TXN_002070,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-19.
EV_006210,TXN_002070,refund_record,Refund status: requested.
EV_006211,TXN_002071,payment_authentication,Payment authentication status was success.
EV_006212,TXN_002071,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-12.
EV_006213,TXN_002071,refund_record,Refund status: none.
EV_006214,TXN_002072,payment_authentication,Payment authentication status was success.
EV_006215,TXN_002072,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-11.
EV_006216,TXN_002072,refund_record,Refund status: none.
EV_006217,TXN_002073,payment_authentication,Payment authentication status was failed.
EV_006218,TXN_002073,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-24.
EV_006219,TXN_002073,refund_record,Refund status: processed.
EV_006220,TXN_002074,payment_authentication,Payment authentication status was failed.
EV_006221,TXN_002074,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-08-08.
